"",gene_symbol,GSM2388498,GSM2388499,GSM2388500,GSM2388501,GSM2388502,GSM2388503,GSM2388504,GSM2388505,GSM2388506,GSM2388507,GSM2388508,GSM2388509,GSM2388510
ENSG00000168883,USP39,120.281,1.5597,7.5374,1916.1229,9.0116,111.2423,66.1691,23.8594,4.344,736.8045,195.5386,45.5115,25.5404
ENSG00000168884,TNIP2,3.6199,82.8167,21.2425,4.7693,1.2189,214.5174,3.3233,199.4879,0.3947,29.5489,106.9952,360.3039,15.441
ENSG00000168887,C2orf68,140.8852,0,0.5269,10.063,36.1434,78.7884,70.2946,1050.2516,1.0395,733.3218,619.9467,37.0246,34.3755
ENSG00000168890,TMEM150A,10.3497,0,1.0193,0,26.1086,32.7609,0.6882,226.149,3.1598,752.6377,4.195,502.564,10.7795
ENSG00000168894,RNF181,111.2909,3.815,2.0664,1.3193,7.6852,96.6422,250.871,277.1966,24.873,617.589,230.7814,579.1107,21.8883
ENSG00000168899,VAMP5,3.5771,0,0.6231,123.1947,0,78.3438,157.4707,119.7146,5.7497,1164.1826,29.5131,1.9796,6.4261
ENSG00000168903,BTNL3,1.2226,0,0,0,0,0,0,0,0,0.7844,0,0,0
ENSG00000168904,LRRC28,83.2839,0.5142,25.0517,55.7022,0,585.6762,578.215,374.4558,6.0932,723.8213,363.5801,142.0392,28.7604
ENSG00000168906,MAT2A,173.9999,14.0174,14.1994,2049.6706,94.3793,251.497,114.9536,218.293,71.205,2924.6039,985.8052,297.0867,171.48
ENSG00000168907,PLA2G4F,0.8066,3.9698,8.2207,0,0,0,1.6626,0,0,1.895,0,2.552,0
ENSG00000168913,ENHO,0,0,0,203.9566,2.4374,9.4939,0,0,0,0,10.0344,0,0.7823
ENSG00000168916,ZNF608,14.6791,50.3573,0,193.0068,55.7439,4.6415,35.2117,62.1163,0.5522,265.3104,217.8143,52.0028,163.2547
ENSG00000168917,SLC35G2,14.1609,19.4025,0,3.3762,0.8888,1.436,0,1.078,11.8485,4.9853,0,2.0656,5.7828
ENSG00000168918,INPP5D,80.203,4.9141,33.7024,196.29,9.5734,2.9938,12.9363,234.1781,0.444,76.4224,23.133,63.3914,40.9482
ENSG00000168924,LETM1,1.2692,451.2483,55.3272,137.4333,0.9828,266.3443,2.2129,315.353,33.4279,1379.5782,414.6508,23.4692,82.6738
ENSG00000168925,CTRB1,0,0,0,0,0,0,0,2.168,0,0,0,0,0
ENSG00000168928,CTRB2,0,0,0,0,0,1.3729,0,30.1721,0,0.4639,0,0,0
ENSG00000168930,TRIM49,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168936,TMEM129,5.1455,24.1666,5.4023,140.0329,0,167.6579,1.6469,255.142,5.0882,0.5709,1144.6842,42.1,9.909
ENSG00000168938,PPIC,7.4775,6.5645,2.121,272.0294,6.4539,24.4817,53.4384,120.9159,11.5708,329.2984,96.7527,73.8271,4.7534
ENSG00000168939,SPRY3,1.9501,2.6978,0,0.7906,0,2.5904,0,19.1358,0,23.3476,4.9685,18.5028,1.2633
ENSG00000168944,CEP120,10.6872,236.5131,0,179.0174,12.2604,11.0605,43.9272,33.8471,4.8283,248.0241,147.9196,0.847,22.0236
ENSG00000168952,STXBP6,0,0,10.4479,43.6202,0,61.0774,0.9811,0,0.7479,274.3569,110.3747,2.2865,6.3448
ENSG00000168955,TM4SF20,0,3.4403,0,1.0159,3.6795,0.8427,3.2155,0.8226,0.6381,9.1798,0,0.6409,1.1175
ENSG00000168958,MFF,11.6934,203.38,113.6077,44.6801,62.3308,60.0425,69.4418,302.4683,107.1316,431.1465,136.0557,261.9786,3.1509
ENSG00000168959,GRM5,0,0,0,0,0,0,0,0,0,1.0305,0,0,0
ENSG00000168961,LGALS9,6.6465,234.2608,2.9648,89.6188,9.726,11.0538,109.459,4213.0361,221.6248,603.3133,241.1561,30.8552,27.9743
ENSG00000168967,PMCHL1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168970,JMJD7-PLA2G4B,0,2.1503,0,17.3832,0,29.9804,3.2673,11.0334,0.5066,385.3692,528.5222,0.7947,23.1978
ENSG00000168993,CPLX1,0.3949,0,1.7396,10.8123,0,39.1624,0,9.8193,0.5522,0.7283,38.4838,0.5588,6.0548
ENSG00000168994,PXDC1,0.9947,30.6773,1396.548,34.8022,0,188.4411,823.8715,571.0221,284.2952,2415.3032,85.8104,101.3902,24.6371
ENSG00000168995,SIGLEC7,108.5787,34.2375,0,0,0,0,0,53.2882,5.4503,0,3.2512,0,3.4867
ENSG00000169006,NTSR2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169016,E2F6,0,0,103.7751,853.366,5.2849,24.2014,387.3713,227.8133,2.0137,236.1707,15.0489,0.6257,16.2231
ENSG00000169018,FEM1B,320.4152,1028.6153,572.5552,386.0681,0,456.4685,766.8678,77.6709,17.3851,3432.4421,8.5556,153.231,154.045
ENSG00000169019,COMMD8,0.4675,39.6731,0.9742,113.5972,0,164.9805,0,12.9142,0.5832,47.4136,0.9735,18.6501,1.7763
ENSG00000169020,ATP5I,0.3529,17.1018,7.3373,82.3406,2.0931,1056.0531,4.1746,103.6887,5.1611,11.3502,306.835,11.7419,38.6814
ENSG00000169021,UQCRFS1,12.1511,12.4702,35.768,70.1779,15.0517,367.5211,375.4421,1.4694,6.9767,4.5595,518.16,10.0496,23.3978
ENSG00000169026,MFSD7,0.3099,0,0,5.2134,0,7.1352,0,14.4074,0,0,18.5933,0,0
ENSG00000169031,COL4A3,0,59.5908,43.8472,1.4058,0,0,0,15.637,5.9069,423.7204,2.9178,0,2.2211
ENSG00000169032,MAP2K1,204.0287,5.3587,184.0136,471.4548,0,339.0402,304.8984,397.7605,506.6786,1754.3435,22.1323,399.0184,31.0495
ENSG00000169035,KLK7,0.4666,0,0,0.4982,0,0,0,0,0,1.6985,1.0956,0,3.0676
ENSG00000169040,PMCHL2,0.1153,0,0,1.0154,0,0,0,1.5534,0,2.6344,0,0,0.3968
ENSG00000169045,HNRNPH1,176.8751,1641.5236,21.3637,5829.144,252.3165,2940.0958,928.6591,2324.4203,42.615,17.6404,41.4313,6673.9734,484.4371
ENSG00000169047,IRS1,501.4256,137.5698,2.6137,398.7702,587.7968,114.2343,120.459,220.3333,4.209,248.6008,952.6558,583.1546,114.8148
ENSG00000169057,MECP2,8.9969,391.3065,20.306,3407.9967,0,404.4233,14.0605,1561.8948,22.1023,942.1154,617.0968,3.4754,141.5144
ENSG00000169059,VCX3A,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169062,UPF3A,69.9763,122.1295,4.4506,28.8827,4.1288,0.433,56.1648,8.2624,14.9994,531.9613,11.9793,263.0521,69.589
ENSG00000169064,ZBBX,0,0,0,0,0,0,0,0,0,0.8382,0,0,0
ENSG00000169067,ACTBL2,0,0,0,0,0,0,0,0.9349,0,0,0,0,0
ENSG00000169071,ROR2,0,73.1745,0,127.1661,0,67.8733,95.3785,44.6821,5.1357,548.6475,0,14.3705,22.2208
ENSG00000169083,AR,3.5394,354.6547,38.4834,45.7236,0,39.4228,149.922,169.7233,4.0248,24.0557,406.7918,23.3049,15.459
ENSG00000169084,DHRSX,39.0395,75.7859,0,133.578,0,114.2019,47.74,72.4611,285.274,76.8612,3.581,75.1777,33.4641
ENSG00000169085,C8orf46,0,0,0,4.1547,13.9998,55.6924,0.2324,29.3048,7.8872,23.3317,25.4105,0,1.7943
ENSG00000169087,HSPBAP1,0.138,35.5167,15.6177,3.653,3.385,51.3773,15.8557,198.9967,51.1216,15.9782,20.3935,55.0294,13.4431
ENSG00000169093,ASMTL,49.8814,98.6921,0,383.8126,0,100.5634,90.4845,572.9893,9.896,11.489,4.9212,82.1199,17.2348
ENSG00000169100,SLC25A6,133.0503,348.9345,0,2389.7475,0,2425.5788,233.9347,373.2499,1084.4082,517.6886,42.4661,1893.523,86.2186
ENSG00000169105,CHST14,0,0,1.9241,353.3839,0,105.8764,130.7138,96.0634,71.8108,154.5032,63.2631,29.9042,12.7493
ENSG00000169116,PARM1,0,1.355,1.2268,415.4136,23.062,183.8976,0,0.7342,1.3401,1502.2704,129.1038,0,14.1598
ENSG00000169118,CSNK1G1,0,15.1534,11.9818,84.7314,5.1776,90.8086,170.7146,195.0249,0.7512,1031.2891,0,63.3491,66.0048
ENSG00000169122,FAM110B,22.4287,0,49.2571,0.6332,7.4793,400.4484,55.1896,151.148,28.1119,8.6008,88.3755,1.633,69.0075
ENSG00000169126,ARMC4,0,0,0,4.73,0,0.3653,0.4069,0,0.9467,42.1775,0,0,5.2791
ENSG00000169129,AFAP1L2,0,0,24.1467,302.2357,0,27.0581,0,94.801,0,47.2636,0,13.5262,19.7983
ENSG00000169131,ZNF354A,0,21.5709,0,15.85,0.9402,79.3806,1.2151,22.8711,0,86.8054,0.8829,225.2917,21.0073
ENSG00000169136,ATF5,4093.8603,237.7564,15.3438,500.9178,102.6705,465.8011,1679.4116,427.6444,2221.0027,4716.5645,46.9663,2074.0656,269.3696
ENSG00000169139,UBE2V2,14.9075,2.2852,5.1256,38.531,18.868,528.1562,118.7163,6365.9427,200.6721,330.7103,81.6959,3.7409,26.8594
ENSG00000169154,GOT1L1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169155,ZBTB43,0.3811,549.7863,9.4606,82.2658,1.4501,0.613,6.1384,4.5785,2.9654,9.9225,4.8232,77.4006,51.2472
ENSG00000169164,XAGE-4,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169169,CPT1C,0,0,0.3186,203.3609,1.489,10.6838,6.236,13.9105,0.9084,165.6189,52.7797,4.8948,41.2129
ENSG00000169174,PCSK9,268.4606,2.5161,3.4744,0.8862,41.5332,39.108,391.1187,10.0004,0.6368,183.905,18.2081,802.6438,6.0071
ENSG00000169180,XPO6,24.8471,174.4448,53.2298,1.7966,44.9588,66.5862,60.0278,1134.9059,0.8001,847.2539,348.7124,671.2352,52.1846
ENSG00000169181,GSG1L,0,0,0,3.6659,0,1.4489,4.3736,26.065,0,4.887,15.1157,1.3293,3.8392
ENSG00000169184,MN1,0,0,0,5.2568,0,0,0.5848,0.2325,0.4457,311.6601,0.878,0,2.6699
ENSG00000169188,APEX2,0,13.5565,0,1.6774,0,151.1039,7.896,317.0045,0.5878,9.1208,74.4234,210.4361,9.8369
ENSG00000169189,NSMCE1,3.6382,0,25.2222,232.3924,12.0974,22.3346,397.6107,512.7615,199.8973,159.8824,318.4786,133.2824,9.3805
ENSG00000169193,CCDC126,96.7682,13.3481,402.7041,6.2804,3.4426,0,9.3365,7.778,0.3085,3.8469,4.4629,32.5813,3.6355
ENSG00000169194,IL13,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169208,OR10G3,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169213,RAB3B,17.4205,5.8582,4.7502,1.7666,4.4137,84.7531,7.5453,12.5286,0,240.415,13.1203,45.9425,2.7006
ENSG00000169214,OR6F1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169217,CD2BP2,0,167.2827,663.7805,765.108,146.57,1.3941,2.7325,910.537,1.1451,150.2987,77.5328,176.1705,67.6053
ENSG00000169218,RSPO1,0,0,0,7.5841,0,4.3917,0,5.4324,0,12.5959,1.1507,0,1.101
ENSG00000169220,RGS14,0,21.8837,1.8433,0.8756,3.4001,272.3184,6.8038,107.6941,5.0849,48.0052,1.8287,21.8433,36.7149
ENSG00000169221,TBC1D10B,0,15.0476,115.4749,3176.3321,48.3723,0.6743,3.0341,1671.2619,2.7611,893.9237,145.1298,20.7626,20.401
ENSG00000169223,LMAN2,1287.5977,540.9427,9.8398,1238.4518,46.4078,1737.8963,2061.5881,565.7871,41.6517,62.0944,2.682,2104.1112,84.5504
ENSG00000169224,GCSAML,2.0559,3.759,0,13.7411,0,0.578,1.8111,5.1324,0,6.2335,4.9168,1.0843,2.0527
ENSG00000169228,RAB24,0,18.0776,0,287.338,9.7554,467.1426,118.9109,404.9666,0.6453,155.684,0,544.6435,18.1897
ENSG00000169230,PRELID1,428.6412,101.8892,86.793,90.7128,67.1881,629.5139,828.6008,1304.7687,873.2659,295.0646,0.8528,1610.8472,22.4897
ENSG00000169231,THBS3,0,29.2143,46.3269,1.017,17.2576,376.3562,407.3981,4176.9159,9.245,2362.3339,302.164,221.2683,63.2863
ENSG00000169239,CA5B,0,311.5219,3.7316,230.9074,0.9464,224.17,185.4774,3.6872,1.5315,436.9377,98.6264,49.2433,93.8618
ENSG00000169241,SLC50A1,128.5839,29.2648,196.7039,5548.2857,0,1421.3548,657.9492,2139.6125,0,460.4031,95.1897,824.2302,33.7436
ENSG00000169242,EFNA1,700.1988,830.0622,85.4228,668.6726,17.9595,284.744,1511.567,1434.8289,137.7517,1145.0636,2706.1248,1380.0371,81.1063
ENSG00000169245,CXCL10,0,0,0,0,1.8624,73.1575,1.5121,111.7576,0,2526.3467,0,0,7.9971
ENSG00000169247,SH3TC2,0,41.7885,0,0.8468,0,15.4642,0,1.2836,0.3313,4.0672,3.3404,68.3203,2.2147
ENSG00000169248,CXCL11,0,0,0,0,0,6.1701,0,8.7226,0,300.7804,0,0,0
ENSG00000169249,ZRSR2,0,9.4277,0,70.3009,0,157.2198,164.9912,153.7293,1.6588,450.1164,18.5366,44.9678,44.5502
ENSG00000169251,NMD3,193.5124,26.4357,42.6917,6.403,0,0.8905,318.8263,168.0113,31.9327,548.3624,17.7137,23.1535,36.7934
ENSG00000169252,ADRB2,58.8327,315.0615,3.4603,2.2364,6.6337,4.754,26.0553,43.1762,20.3443,4.2164,72.4282,1.24,3.5746
ENSG00000169255,B3GALNT1,0,0,0,0,0,0,0.4922,8.2558,1.15,34.0323,0,2.1644,13.2974
ENSG00000169258,GPRIN1,0,0,0,6.4208,5.4143,19.1628,0,0,0,0,0,4.2737,3.6283
ENSG00000169260,ZNF311,0,0,0,0,0,0,0.5335,0,0,0,0,0,0
ENSG00000169271,HSPB3,0,0,0,5.4582,0,0,0,0,0,8.231,0,0,0
ENSG00000169282,KCNAB1,0,38.2079,0,27.4049,0,0,0,0,0,86.9398,0,0,4.7054
ENSG00000169288,MRPL1,1.1036,0.6014,0,94.3768,5.1898,225.7614,0,355.784,3.4944,381.6149,1.5977,7.6566,12.7457
ENSG00000169291,SHE,0.9566,11.7765,0,621.8207,0.84,34.2378,93.5628,358.3371,1.0206,2.7366,108.8118,243.0126,30.5261
ENSG00000169297,NR0B1,0,0,0,0,0,18.5571,0,0,0,0,0,0,1.9371
ENSG00000169299,PGM2,76.9353,651.683,100.8785,24.4795,0,372.1047,11.0659,23.1057,1.8361,139.2163,266.9863,0.2992,33.4987
ENSG00000169302,STK32A,0,0,0,65.5446,0,1.905,0,0.6495,0,0,1.1824,1.7493,0
ENSG00000169306,IL1RAPL1,0,0,0,0.3325,0,2.0375,0,0,0,1.2694,0,2.1506,4.5196
ENSG00000169313,P2RY12,18.9469,0,59.2712,17.3539,0,0,0,0,10.6369,7.2935,0,0,0
ENSG00000169314,C22orf15,0,0,0,0,0,0,0,0.6531,0,0,0,0,0
ENSG00000169327,OR5AU1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169330,KIAA1024,0,0,5.1529,2.9497,0,5.105,3.7573,0.3015,0,0,0,8.7709,4.1122
ENSG00000169340,PDILT,0,0,0,0,1.8483,3.9385,0,0,0,0.2989,0,0,0
ENSG00000169344,UMOD,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169347,GP2,0,1.1127,1.1263,0.5566,0,0,0,0.4578,0,21.3011,0,0,2.1979
ENSG00000169359,SLC33A1,3.9151,1831.9375,18.959,1488.0629,2.1891,3.48,253.8476,9.3275,227.7259,975.3893,71.4822,833.0503,94.3036
ENSG00000169371,SNUPN,10.3703,0,8.1036,4.4437,0,40.4133,103.6819,2.2877,0,94.3697,46.8111,58.9564,11.0449
ENSG00000169372,CRADD,222.2901,54.6611,0,27.51,1.4136,22.977,48.7393,1.4951,0,62.3419,0.9027,25.0549,18.4137
ENSG00000169375,SIN3A,639.3889,2.3347,387.7598,407.9291,0.707,352.6131,1297.164,22.1045,80.4395,1264.8856,109.8905,34.7417,85.3616
ENSG00000169379,ARL13B,0.4725,24.2106,134.0014,18.4582,0,0,0,24.5706,53.4249,173.327,169.1129,1.2332,20.7695
ENSG00000169385,RNASE2,0,5.6756,0,0,0,16.0618,1.0514,3.9235,0,0,0.9939,0,0
ENSG00000169393,ELSPBP1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169397,RNASE3,0,0.9842,0,0,0,3.7883,0,0,0,0,0,0,0
ENSG00000169398,PTK2,286.5861,42.1519,370.1549,80.3227,100.1559,877.7935,315.3531,181.0982,114.1494,736.6558,315.5506,223.8802,357.1948
ENSG00000169402,RSPH10B2,0,0,3.2573,0.4815,0,4.831,7.0964,0.7997,0,2.5212,1.3149,10.7978,2.5541
ENSG00000169403,PTAFR,1.6975,0,2.3882,0,1.2854,35.6032,62.8457,354.4175,0.5851,99.5832,3.663,27.8558,8.2912
ENSG00000169410,PTPN9,0.208,2.8847,659.6425,28.6852,0.7534,528.7481,1176.4928,0.813,3.6563,966.9338,33.8816,4.2587,107.6849
ENSG00000169413,RNASE6,0,41.8161,0,136.8986,0,50.6708,0,337.134,2.6659,231.9209,0,0,7.3003
ENSG00000169418,NPR1,100.5505,73.8232,41.5944,580.236,0,6.9353,0,381.9938,44.2682,598.6136,36.583,90.284,9.6576
ENSG00000169427,KCNK9,0.5283,0,0,8.7885,0,5.6816,0,0.4735,0,33.8441,0,19.4015,11.8169
ENSG00000169429,CXCL8,0,0.9619,2.8112,81.351,6.1987,107.8696,22.2456,69.6817,121.4773,6724.6291,589.2817,0.6122,5.9173
ENSG00000169432,SCN9A,7.0664,104.7683,200.0186,0.6342,30.7122,26.7926,1.3315,3.5094,4.5568,157.3573,36.5531,36.9935,4.0839
ENSG00000169435,RASSF6,0.1759,1.7926,10.1396,20.1024,16.7275,0,0,8.6343,0,247.8681,18.3614,27.8965,0.5493
ENSG00000169436,COL22A1,0,23.3772,0,503.8799,0.6151,1272.1028,0,3.2617,0,1010.0649,0,0,144.8724
ENSG00000169439,SDC2,1647.5244,105.7492,9377.8923,244.4028,114.3862,3749.4823,365.2342,1381.6269,1969.3435,1095.3159,3159.1893,714.3868,752.292
ENSG00000169442,CD52,0.3679,0,0,0.5999,0,103.3127,34.2319,457.6678,1.4419,24.1111,27.3351,43.4423,0.9265
ENSG00000169446,MMGT1,0,58.7295,0,5.2325,0,141.2961,13.8315,130.1387,0,588.1117,43.3092,175.6879,19.0758
ENSG00000169469,SPRR1B,0,0,0,1.218,0,127.7145,0,0,0,1.0919,0,0,4.7262
ENSG00000169474,SPRR1A,0,0,0,0,0,29.2063,0,0,0,0,0,0,0
ENSG00000169484,OR4K14,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169488,OR4K15,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169490,TM2D2,116.4442,20.849,3.4977,708.157,5.1205,148.5779,590.2778,669.5552,512.334,18.6948,2.352,643.5283,30.5363
ENSG00000169495,HTRA4,0,7.6831,2.7364,171.6363,8.4793,29.8278,19.3097,379.9593,0,21.0101,7.0202,4.4362,21.2737
ENSG00000169499,PLEKHA2,31.8249,54.0204,28.0326,44.2326,17.3139,352.2179,239.3116,319.3677,1.3174,312.4848,1.8037,211.2902,105.6527
ENSG00000169504,CLIC4,1019.3904,315.8455,422.9777,565.1526,17.4894,619.111,335.0193,2179.1699,93.3983,1694.5635,437.5205,215.2558,94.7065
ENSG00000169507,SLC38A11,10.2222,0,0.5099,3.2075,23.2644,129.7976,0,432.5728,0,285.8024,0.5349,8.1324,0
ENSG00000169508,GPR183,0.4901,8.4491,27.8585,1.8811,0,0,90.9672,0,56.6725,131.9674,102.6215,6.059,6.3021
ENSG00000169509,CRCT1,0,0,0,0,0,5.7508,0,0,0,0,0,0,0
ENSG00000169515,CCDC8,0,6.1727,2.3127,88.8422,16.6341,79.4331,2.6375,1.933,1.2754,140.5363,0,5.3085,47.1705
ENSG00000169519,METTL15,3.5675,3.0868,46.3918,29.0257,15.4272,122.2453,276.0722,41.9051,7.1445,151.7212,11.6129,30.7742,45.1914
ENSG00000169548,ZNF280A,0,0,0,0.2292,0,0,0,0.1787,0,0,0,0,0.9626
ENSG00000169550,MUC15,2.1656,0,0,0.3682,0,0,0.5748,0,0,2.4247,0,0,0
ENSG00000169551,CT55,0,0,0,0,0,0.7271,0.5586,4.6474,0,0,0,6.9622,0
ENSG00000169554,ZEB2,42.9179,80.0904,184.4499,1812.0584,14.5799,9.8155,398.1728,376.0508,788.6791,2440.553,1048.2199,160.1363,2.8802
ENSG00000169562,GJB1,0.476,12.755,150.1408,0,0,235.5835,1371.8706,249.7304,198.2992,5.6631,497.0608,2283.1392,25.064
ENSG00000169564,PCBP1,772.9006,752.8469,26.0507,1205.1695,95.4789,423.3808,1.8373,5.4652,921.3727,853.2309,412.496,1114.2023,178.5983
ENSG00000169567,HINT1,496.2403,111.1326,3.1536,638.7634,36.1054,192.2017,1248.982,2213.1397,26.8473,556.8818,1058.7479,1169.7078,37.6579
ENSG00000169570,DTWD2,9.0906,234.7479,12.6015,0.3273,8.2093,4.715,48.3584,8.4921,0,27.5917,3.7541,7.0314,13.1337
ENSG00000169575,VPREB1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169583,CLIC3,0,0,0,339.129,0,3.7941,0,2.2798,0,90.218,0.5566,0,0
ENSG00000169592,INO80E,1.4841,35.7235,0,108.2613,49.3243,1.663,1.0916,3547.3402,3.6628,58.8781,91.0033,7.6992,41.3818
ENSG00000169594,BNC1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169598,DFFB,7.73,38.4252,0,11.9737,5.644,75.6326,1.0128,101.9269,0.3996,356.0753,148.9007,0.835,4.0206
ENSG00000169599,NFU1,13.6803,0.7318,12.1478,2379.168,4.0324,138.8422,5.7559,33.8728,4.5905,136.7696,3.7586,210.3704,13.5292
ENSG00000169604,ANTXR1,24.2767,19.7638,2.3387,4956.5595,19.9065,0.4403,18.1208,368.0024,59.9175,2644.513,0,91.9947,62.0786
ENSG00000169605,GKN1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169607,CKAP2L,0,0,0,1.6829,5.2084,39.3246,0.4667,59.6659,0,2.973,0.6823,80.4762,0
ENSG00000169609,C15orf40,0.4418,58.1078,367.3728,431.1003,1.6858,1632.0688,58.0272,89.2157,302.9783,110.6326,50.0154,2701.525,80.3592
ENSG00000169612,FAM103A1,0,0,1.2647,123.7008,0,284.1546,6.6365,12.6544,37.579,112.6481,162.2346,4.7698,4.2288
ENSG00000169618,PROKR1,0.3803,0,0,0,0,0,0,0.6475,0,0,0,2.8547,0
ENSG00000169621,PROKR1,21.272,11.4123,3.2837,1.4535,16.7356,1.5152,1.0916,25.406,0,8.0595,2.2206,18.2051,22.4666
ENSG00000169627,BOLA2,0.9991,18.7496,62.7866,47.1632,9.0541,0,25.1613,262.757,3.6818,473.8921,159.9114,106.4733,10.6486
ENSG00000169629,RGPD8,46.6714,37.6178,39.7714,18.2561,27.369,5e-04,83.7506,1.4371,13.2415,160.795,23.9774,137.089,65.6338
ENSG00000169635,HIC2,0,0,1.555,0.7108,0,0,0.7427,172.4869,0,73.3087,0,0.5416,29.5291
ENSG00000169641,LUZP1,25.3568,174.0892,23.6221,18.368,34.338,104.1042,5.2157,421.7649,0.3627,116.3551,37.3014,1.0368,51.5192
ENSG00000169660,HEXDC,1.4269,2.2874,3.292,27.1414,6.9547,264.0116,560.2043,60.1011,16.1675,244.8141,7.4924,130.0717,25.8622
ENSG00000169676,DRD5,0,0,0,7.3821,0,5.7963,0,4.3511,0,2.3122,0,0,1.0247
ENSG00000169679,BUB1,3.7404,0,0,17.1653,5.6052,0,0.6648,1.8903,31.3422,41.9718,0,3.3307,22.5894
ENSG00000169682,SPNS1,4.7571,7.923,4.5894,38.8896,17.0615,4.911,2.1181,571.1415,5.3146,313.4618,165.1018,556.9969,16.4353
ENSG00000169683,LRRC45,4.5183,0,0,63.5641,63.633,285.6633,1.9254,624.1414,2.5271,2.4707,10.2448,2512.1603,81.5161
ENSG00000169684,CHRNA5,58.4536,0,1.0635,0.8711,3.4368,9.0351,20.3226,2.539,0,79.1971,2.3144,0.7974,5.3423
ENSG00000169688,MT1B,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169689,CENPX,19.4978,0.7333,0,62.8868,14.0471,616.3029,99.313,126.878,138.5914,189.1381,221.3893,345.9162,13.1863
ENSG00000169692,AGPAT2,5.1046,12.0358,150.2184,60.1003,0,4.4904,79.0817,345.3399,13.3899,181.1649,7.355,345.5333,5.9117
ENSG00000169696,ASPSCR1,182.6949,1.4287,1.7504,431.1759,86.3013,7240.9317,1240.4472,1464.04,78.8055,646.4705,669.0827,7669.8355,145.133
ENSG00000169704,GP9,0,0,0,0,0,0.4252,0,6.3044,0.6056,0,0,0,0
ENSG00000169710,FASN,21.3935,1.3486,696.7642,406.6853,423.8953,8078.5668,25000.2346,5133.6295,869.3479,370.0404,3344.0865,6544.2104,734.3621
ENSG00000169714,CNBP,12.7809,1222.8106,2151.7888,35389.7756,1.8918,172.5928,564.5114,1630.6971,1850.7701,4135.7046,193.2735,664.5745,72.9557
ENSG00000169715,MT1E,33.3235,2860.7392,846.5359,296.7384,31.3237,2.0409,1402.3972,97.0345,1736.4372,2982.5153,28.2065,69.5164,10.4349
ENSG00000169717,ACTRT2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169718,DUS1L,2.4586,1.1222,2.5431,101.7204,51.9729,587.3219,1819.9868,2012.584,39.7373,558.8819,261.3057,872.3183,41.1774
ENSG00000169727,GPS1,7.7348,1.0262,53.7782,405.6673,49.6584,1013.3974,2299.3115,500.0507,58.6885,287.8974,281.3112,1561.7155,40.1729
ENSG00000169733,RFNG,0,0,4.6517,1686.0139,50.1382,362.9988,72.6452,416.4362,13.0944,45.6921,223.071,298.4295,95.5829
ENSG00000169738,DCXR,129.0427,16.8569,131.7063,3.8086,44.6754,1273.2314,9015.525,2466.9022,2746.0286,556.4143,444.8258,651.973,106.458
ENSG00000169740,ZNF32,2.9797,24.5293,1.6774,107.6483,0,245.0849,1.4141,3.2856,2.3058,78.2972,12.8329,75.5137,11.4878
ENSG00000169744,LDB2,3.8012,121.18,2.6402,411.0741,0,176.0336,817.3107,74.9505,2.6981,572.7372,55.9763,0,37.5644
ENSG00000169750,RAC3,0,0,0,1.1503,9.5573,71.656,2.9767,977.956,1.1118,1.925,133.4306,333.3562,13.339
ENSG00000169752,NRG4,6.0872,6.0762,0,0.8212,0,6.4241,12.4703,18.0519,3.7326,20.0047,0,0,0
ENSG00000169756,LIMS1,46.0728,19.3439,14.8603,291.2177,34.4276,18.2585,463.4448,80.3337,231.8271,862.2122,271.507,357.5631,64.1338
ENSG00000169758,TMEM266,0.8471,1.0348,11.9528,21.7868,0,10.0841,97.4367,13.2881,0,8.6234,3.9376,11.1794,6.7577
ENSG00000169760,NLGN1,0,0,0,0,0,0,0,0,0,0,0,0,1.3189
ENSG00000169762,TAPT1,17.5791,66.6963,3.3597,66.9287,0,166.353,475.7937,10.7812,32.7538,108.0634,17.6573,18.006,42.7646
ENSG00000169764,UGP2,1511.4254,1664.1603,257.327,2396.3597,25.785,456.0586,11.8415,318.6577,600.5545,394.6574,586.0716,134.7415,130.2162
ENSG00000169777,TAS2R1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169783,LINGO1,0,0,0,544.1598,0,298.6517,23.1891,0.919,0,70.4737,4.0855,123.6623,28.1046
ENSG00000169789,PRY,0,0,0,0,0,0,0,0,0,0,0,0,0
